20509	POTIR	2		1879
20510	S041.23.05.000 E173.05.53.000	3		1879
20511	OMUKO	4		1879
20512	SADVA	5		1879
20513	VINUL	6		1879
20514	VEGRI	7		1879
20515	ESBEX	8		1879
20516	LUSRA	9		1879
20517	NS20T	0		1880
20518	NS02T	1		1880
20519	POTIR	2		1880
20520	S041.23.05.000 E173.05.53.000	3		1880
20521	EGINO	4		1880
20522	VEMSI	5		1880
20523	MERUT	6		1880
20524	PUDIG	7		1880
20525	IKITO	8		1880
20526	LUSRA	9		1880
20527	MANGERE BRIDGE	0		1885
20528	MANGERE TOWN	1		1885
20529	NS20T	0		1886
20530	BOULDER	1		1886
20531	NS02T	0		1887
20532	BRIGHTWATER	1		1887
20533	NS20T	0		1888
20534	MAPUA	1		1888
20535	NS20T	0		1889
20536	RABBIT ISLAND BRIDGE	1		1889
20537	NS20T	0		1890
20538	BRANFORD	1		1890
20539	AVOCA	0		1892
20540	BISUP	1		1892
20541	CH414	2		1892
20542	UBDAN	3		1892
20543	ALBAD	4	triangle	1892
20544	BELEE	0		1893
20545	AVOCA	1		1893
20546	BISUP	2		1893
20547	CH426	3		1893
20548	CHARR	4		1893
20549	IDUBU	5	triangle	1893
20550	BELEE	0		1896
20551	AVOCA	1		1896
20552	RIVPI	2		1896
20553	CH511	3		1896
20554	CH406	4		1896
20555	BIDEV	5		1896
20556	DIVSU	6	triangle	1896
20557	AVOCA	0		1899
20558	RIVPI	1		1899
20559	CH422	2		1899
20560	OBDOR	3		1899
20561	ODISI	4	triangle	1899
20562	AVOCA	0		1900
20563	BISUP	1		1900
20564	CHARR	2		1900
20565	IDUBU	3		1900
20566	SUPSO	4	triangle	1900
20567	BELEE	0		1901
20568	AVOCA	1		1901
20569	BISUP	2		1901
20570	CHARR	3		1901
20571	IDUBU	4		1901
20572	SUPSO	5	triangle	1901
20573	BELEE	0		1904
20574	AVOCA	1		1904
20575	BISUP	2		1904
20576	CH414	3		1904
20577	LEVGO	4	triangle	1904
20578	BELEE	0		1907
20579	AVOCA	1		1907
20580	RIVPI	2		1907
20581	CH511	3		1907
20582	CH406	4		1907
20583	SUSAL	5	triangle	1907
20584	BLUNT	0		1910
20585	TARUM	1		1910
20586	IGLIS	2	triangle	1910
20587	DOPKI	0		1915
20588	HODDE	1		1915
20589	CH621	2		1915
20590	IDUBU	3	triangle	1915
20591	ELDAK	0		1916
20592	CH418	1		1916
20593	CH506	2		1916
20594	IDUBU	3	triangle	1916
20595	PEHRR	0		1917
20596	AKAMO	1		1917
20597	CH419	2		1917
20598	IDUBU	3	triangle	1917
20599	LADIS	0		1918
20600	AKAMO	1		1918
20601	CH419	2		1918
20602	IDUBU	3	triangle	1918
20603	DOPKI	0		1919
20604	SADEM	1		1919
20605	ERVAX	2		1919
20606	BIDEV	3	triangle	1919
20607	DIVSU	4	triangle	1919
20608	ELDAK	0		1920
20609	SADEM	1		1920
20610	ERVAX	2		1920
20611	BIDEV	3	triangle	1920
20612	DIVSU	4	triangle	1920
20613	LADIS	0		1921
20614	VEPLO	1		1921
20615	CH408	2		1921
20616	MABAK	3	triangle	1921
20617	DIVSU	4	triangle	1921
20618	PEHRR	0		1922
20619	VEPLO	1		1922
20620	CH408	2		1922
20621	MABAK	3	triangle	1922
20622	DIVSU	4	triangle	1922
20623	DOPKI	0		1923
20624	SADEM	1		1923
20625	ERVAX	2	triangle	1923
20626	ELDAK	0		1924
20627	SADEM	1		1924
20628	ERVAX	2	triangle	1924
20629	LADIS	0		1925
20630	VEPLO	1		1925
20631	BIXIX	2	triangle	1925
20632	PEHRR	0		1926
20633	VEPLO	1		1926
20634	BIXIX	2	triangle	1926
20635	DOPKI	0		1927
20636	HODDE	1		1927
20637	IDUBU	2		1927
20638	SUPSO	3	triangle	1927
20639	ELDAK	0		1928
20640	HODDE	1		1928
20641	IDUBU	2		1928
20642	SUPSO	3	triangle	1928
20643	LADIS	0		1929
20644	AKAMO	1		1929
20645	IDUBU	2		1929
20646	SUPSO	3	triangle	1929
20647	PEHRR	0		1930
20648	AKAMO	1		1930
20649	IDUBU	2		1930
20650	SUPSO	3	triangle	1930
20651	HODDE	0		1931
20652	AVDID	1	triangle	1931
20653	IGEGA	0		1936
20654	CH412	1		1936
20655	AVNOP	2		1936
20656	ERVAX	3		1936
20657	UBDAN	4	triangle	1936
20658	ALBAD	5	triangle	1936
20659	IGEGA	0		1937
20660	CH412	1		1937
20661	AVNOP	2		1937
20662	ERVAX	3		1937
20663	UBDAN	4	triangle	1937
20664	ALBAD	5	triangle	1937
20665	PEAKS	0		1938
20666	BLUNT	1		1938
20667	AVNOP	2		1938
20668	ERVAX	3		1938
20669	UBDAN	4	triangle	1938
20670	ALBAD	5	triangle	1938
20671	IGEGA	0		1939
20672	BOMTU	1		1939
20673	BLUNT	2		1939
20674	CH404	3		1939
20675	ODISI	4	triangle	1939
20676	KIDAL	0		1940
20677	BOMTU	1		1940
20678	BLUNT	2		1940
20679	CH404	3		1940
20680	ODISI	4	triangle	1940
20681	PEAKS	0		1941
20682	BLUNT	1		1941
20683	CH404	2		1941
20684	ODISI	3	triangle	1941
20685	KIDAL	0		1942
20686	CH413	1		1942
20687	AVNOP	2		1942
20688	ERVAX	3	triangle	1942
20689	IGEGA	0		1943
20690	CH412	1		1943
20691	AVNOP	2		1943
20692	ERVAX	3	triangle	1943
20693	PEAKS	0		1944
20694	BLUNT	1		1944
20695	AVNOP	2		1944
20696	ERVAX	3	triangle	1944
20697	IGEGA	0		1945
